Q8IY18,Q96SB8,1
Q9UJ98,Q9UQE7,1
P10827,O75376,1
Q9P0U4,Q9UPS6,1
Q9P0U4,Q15291,1
Q9P0U4,P61964,1
Q9P0U4,Q9UBL3,1
Q9P0U4,Q6UXN9,1
Q06609,Q9NS91,1
P33981,P30260,1
P51608,P17947,1
O75626,Q96KQ7,1
P08047,P51608,1
O00487,P55036,1
Q8N726,P11387,1
O75530,Q15022,1
Q6P1J9,Q6PD62,1
Q6P1J9,Q8WVC0,1
Q6P1J9,Q8N7H5,1
Q8WVC0,Q6PD62,1
Q8WVC0,Q8N7H5,1
O75530,Q6ZN18,1
Q15022,Q6ZN18,1
P51531,P51608,1
Q08211,P13010,1
Q08211,P12956,1
Q93009,P49915,1
Q8WTW4,Q12980,1
P55197,Q8TEK3,1
Q99638,P27694,1
Q15648,Q9UHV7,1
Q15648,Q9H944,1
Q15648,O60244,1
Q15648,Q93074,1
Q15648,Q9NPJ6,1
Q15648,O43513,1
Q15648,Q96HR3,1
Q15648,Q96RN5,1
Q15648,Q9BUE0,1
Q15648,Q71SY5,1
Q9BUE0,Q9UHV7,1
Q9BUE0,Q93074,1
Q9BUE0,Q13503,1
Q15648,Q13503,1
Q15648,P61218,1
Q96HR3,Q9UHV7,1
Q96HR3,Q93074,1
Q96HR3,Q9H944,1
O60885,O60563,1
O60885,P50750,1
Q7Z6Z7,Q07820,1
P39748,O60671,1
O15047,Q9UBL3,1
O15047,Q15291,1
P61964,O15047,1
Q06587,Q99496,1
Q9H160,Q16576,1
Q9H160,O75446,1
Q9NXR8,Q9Y4A5,1
Q9NXR8,Q9H0E9,1
Q9NXR8,Q9H2F5,1
Q9NXR8,Q92993,1
Q9NXR8,Q9NPF5,1
Q9NXR8,Q9Y265,1
Q9NXR8,Q9Y230,1
Q9NXR8,Q9UBU8,1
Q9NXR8,Q9HAF1,1
Q9NXR8,O95619,1
Q9UNL4,Q6IE81,1
Q9UNL4,Q9NQC1,1
Q9UNL4,O95251,1
Q9UNL4,Q9HAF1,1
O95251,Q6IE81,1
O95251,Q9NQC1,1
O95251,Q9HAF1,1
Q16665,Q13330,1
Q8TAX0,P40337,1
Q14684,P19338,1
Q9H816,Q15554,1
Q8TEK3,P42568,1
Q15022,Q9BQA1,1
Q8NHG7,P55072,1
P04234,Q9UKV5,1
P55072,Q86TM6,1
Q9Y253,Q9UBZ9,1
Q9Y253,Q9NS91,1
O15379,P12755,1
P98170,O15392,1
P45973,P51608,1
Q9UNE7,Q99683,1
Q96J02,O15350,1
Q96J02,P68036,1
Q9UI95,Q9UM11,1
O15550,O14686,1
O15550,Q8NEZ4,1
O15550,Q14686,1
O15550,Q6ZW49,1
O15550,Q9UBL3,1
O15550,Q15291,1
O15550,P61964,1
Q6ZNA4,P12757,1
Q92793,Q09472,1
Q92769,Q9BZS1,1
P35227,Q06587,1
P35227,Q9HC52,1
P35227,Q99496,1
O96028,Q92769,1
P35222,Q92793,1
P61964,Q9HCK8,1
P35222,Q9HCK8,1
P19387,Q6PD62,1
Q8N7H5,Q6PD62,1
Q8N7H5,Q92541,1
Q6PD62,Q92541,1
Q8WVC0,Q92541,1
P61289,P38936,1
Q15554,Q13415,1
Q9UBW7,Q5VZL5,1
O14744,O75626,1
Q6IE81,Q9HAF1,1
Q96F46,Q9Y4K3,1
Q9UNE7,P07900,1
Q9Y297,O60346,1
O43157,P62993,1
Q92562,Q08AM6,1
Q9Y2I7,Q08AM6,1
P31947,Q00987,1
O43255,O75925,1
P38398,Q96RL1,1
Q96RL1,P0CG48,1
Q99728,Q96RL1,1
Q96RL1,Q9NXR7,1
Q96RL1,P46736,1
P54132,Q9UQ84,1
Q99595,Q9Y3D7,1
Q9Y5T5,P0CG48,1
Q9UBN7,P0CG48,1
P62136,P38398,1
Q5JTC6,P35222,1
Q5JTC6,O15169,1
Q5JTC6,Q9Y297,1
Q5JTC6,Q14145,1
Q9Y297,P10912,1
Q9Y4E8,P30566,1
Q9Y297,P25054,1
P51784,P98170,1
Q9Y297,P30304,1
Q92905,Q13216,1
Q7L5N1,Q13216,1
Q92905,Q92466,1
Q7L5N1,Q92466,1
Q93009,P26358,1
O00303,P23588,1
P51784,P23588,1
O00303,P06730,1
Q14694,Q04637,1
Q70CQ1,Q13451,1
O60346,Q13451,1
Q7KZI7,P04066,1
Q92905,Q13098,1
Q7L5N1,Q13098,1
O95630,P62993,1
Q92560,P51610,1
Q92560,Q01167,1
O15372,P60228,1
O00303,P60228,1
O94782,P52294,1
Q14145,Q13257,1
Q92905,Q15843,1
Q7L5N1,Q15843,1
Q4VCS5,P35240,1
Q9Y5K5,Q6P4R8,1
Q93009,O15355,1
O00487,P62191,1
P51665,P62191,1
Q9Y5K5,P62191,1
P54578,P62191,1
P54578,P62195,1
P51665,Q99460,1
P54578,Q13200,1
O00487,O43242,1
P51665,O43242,1
P51665,P55036,1
P54578,P55036,1
O00487,P51665,1
Q9Y5K5,P51665,1
O00487,O00232,1
P51665,O00232,1
P11441,O43765,1
P46736,P34897,1
Q7L5N1,Q13309,1
Q9H5J8,P20226,1
Q96G74,P04637,1
Q96RU2,Q12888,1
Q96FW1,P61088,1
Q92995,Q92890,1
Q96JH7,Q92890,1
P51784,Q13107,1
Q6ZVD8,O94782,1
Q7KZI7,P46939,1
Q96JH7,P55072,1
Q70EL4,P62258,1
P51784,Q93009,1
Q96EI5,Q93009,1
P11441,P46379,1
Q93009,Q16204,1
Q7L5N1,Q93034,1
Q5W0Q7,P55199,1
Q92995,Q14683,1
Q92995,P11441,1
Q92905,Q13620,1
Q7L5N1,Q13620,1
Q92905,Q13618,1
Q7L5N1,Q13618,1
Q92905,Q13617,1
Q7L5N1,Q13617,1
Q92905,Q13616,1
Q7L5N1,Q13616,1
Q92560,O15294,1
Q92905,Q9UNS2,1
Q7L5N1,Q9UNS2,1
Q4VCS5,P63167,1
Q9NWV8,O95271,1
O15372,P55884,1
O00303,P55884,1
O15372,O15371,1
O00303,O15371,1
O15372,O00303,1
O00303,O75821,1
O15372,Q13347,1
O00303,Q13347,1
Q14145,Q13501,1
Q53GS9,Q13523,1
O43172,Q13523,1
Q9Y5T5,O95714,1
Q9H5J8,Q15572,1
Q9H5J8,Q53T94,1
Q9H5J8,Q15573,1
O43172,O43290,1
Q92995,Q9UQE7,1
Q9Y4E8,O43172,1
Q53GS9,O43172,1
Q13107,O43395,1
O43172,O43395,1
Q7KZI7,Q92974,1
Q96SU4,Q9P0L0,1
Q92905,P61201,1
Q7L5N1,P61201,1
Q93009,Q14669,1
Q53GS9,Q15029,1
Q6ZVD8,O14745,1
O43172,Q96DI7,1
O43172,Q9BUQ8,1
O00303,O60573,1
Q4VCS5,O95817,1
Q92905,Q9Y4B6,1
Q7L5N1,Q9Y4B6,1
Q9NQC7,Q9UM82,1
Q14694,Q9UN86,1
Q93009,Q7Z6Z7,1
P11441,Q7Z6Z7,1
Q7KZI7,Q9Y5P4,1
Q92560,P61289,1
Q9Y5K5,O00487,1
P54578,O00487,1
Q93009,Q9UQR0,1
Q4VCS5,P46937,1
O43172,O43447,1
Q15020,O43447,1
O15372,Q7L2H7,1
Q53GS9,Q6P2Q9,1
O43172,Q6P2Q9,1
Q8TAF3,Q96B01,1
O60346,Q9Y2Z0,1
Q92905,Q7L5N1,1
P78406,Q7L5N1,1
Q9Y5K5,Q16186,1
P78406,Q9UNN5,1
O43172,P62312,1
Q15020,P62312,1
O75317,Q6ZVD8,1
Q8TAF3,Q6ZVD8,1
P46736,Q15018,1
Q93009,Q15018,1
Q9NWV8,Q15018,1
Q96JH7,Q96CS3,1
P11441,Q96CS3,1
O75317,O60346,1
O94782,O60346,1
Q8TAF3,O60346,1
Q7KZI7,Q9Y4B5,1
Q7KZI7,Q9NQT8,1
Q4VCS5,Q96PU5,1
Q5W0Q7,Q9Y2F5,1
Q9UPT9,Q96EB6,1
Q9Y297,Q9UH99,1
Q7L5N1,Q9Y3I1,1
Q9UGI0,Q9ULT8,1
Q92905,Q8WV16,1
O43172,Q8WWY3,1
Q15020,Q8WWY3,1
P46736,Q9NWV8,1
Q96RL1,Q9NWV8,1
P21580,Q9UHD2,1
Q9Y5K5,P0C1Z6,1
Q96SU4,Q9P2S5,1
Q92905,Q9UBW8,1
Q7L5N1,Q9UBW8,1
Q92905,Q9BT78,1
Q7L5N1,Q9BT78,1
Q7L5N1,Q96SW2,1
Q8TAF3,O95071,1
Q7L5N1,Q9NZJ0,1
P11441,Q7L5D6,1
O95630,Q9Y3E7,1
Q9NQC7,Q8TEP8,1
Q93009,Q5VTB9,1
Q92560,Q76L83,1
Q6GQQ9,Q9NWT6,1
Q96JH7,Q8TAT6,1
Q96JH7,Q9UNZ2,1
O43172,Q7L2J0,1
Q15020,Q7L2J0,1
Q9UN86,Q7Z417,1
O75317,Q8TAF3,1
O94782,Q8TAF3,1
Q8TBZ3,Q8TAF3,1
Q9UK80,Q5T5X7,1
Q9UPT9,Q9NRN7,1
Q4VCS5,Q8N3R9,1
Q92905,Q9H9Q2,1
Q7L5N1,Q9H9Q2,1
Q14145,Q96TA1,1
Q7L5N1,Q9BW61,1
Q93009,Q9BTE3,1
Q14145,Q9BTE3,1
Q92905,Q8TEB1,1
Q7L5N1,Q8TEB1,1
Q93009,Q6PIJ6,1
Q14145,Q9Y3Q8,1
Q70CQ1,Q9H0E7,1
P46736,Q6UWZ7,1
Q9NXR7,Q6UWZ7,1
Q9NWV8,Q6UWZ7,1
Q96RL1,Q6UWZ7,1
Q9P2N7,Q53GT1,1
Q92905,Q9P2N7,1
O75317,Q8TBZ3,1
Q9UPT9,Q96ES7,1
Q92905,Q96EF6,1
Q7L5N1,Q96EF6,1
Q92905,Q96L50,1
Q7L5N1,Q96L50,1
Q14145,Q8IUH3,1
Q96JH7,Q14CS0,1
Q7L5N1,Q8WXC6,1
Q96JH7,P68543,1
Q92560,Q8IXJ9,1
Q14145,Q96HS1,1
Q92560,Q8NB78,1
Q92560,P85037,1
Q9Y5K5,Q8NBZ0,1
Q9UPT9,Q96GX2,1
Q8IY92,Q92889,1
Q8IY92,P07992,1
Q8IY92,P53350,1
Q8IY92,Q96NY9,1
Q8IY92,Q15554,1
Q8IY92,Q96AY2,1
Q8IY92,Q5VYV7,1
Q8IY92,P43246,1
P53350,O60271,1
P53350,Q2NKX8,1
P53350,O75170,1
Q7L2J0,P50750,1
Q7L2J0,P31943,1
Q7L2J0,Q4G0J3,1
Q7L2J0,Q86W50,1
Q7L2J0,O00567,1
Q7L2J0,O43395,1
Q7L2J0,Q8WWY3,1
Q8IXW5,O94763,1
Q8IXW5,Q9NWS0,1
Q8IXW5,Q9HCN4,1
P50750,Q4G0J3,1
Q9H6T3,O94763,1
Q9H6T3,Q9NWS0,1
Q9H6T3,P30876,1
P31943,Q92841,1
P31943,Q14103,1
P30876,P62487,1
P52435,P62487,1
Q9Y230,Q9H6T3,1
Q9Y230,O43156,1
Q9Y230,P43243,1
Q9Y230,Q9NWS0,1
Q9Y230,Q9UBK9,1
Q9HCN4,Q9NWS0,1
P23193,O95071,1
P50750,Q96MH2,1
Q12962,Q9Y6J9,1
Q9Y230,O94763,1
P50750,Q13451,1
Q9Y230,O95619,1
Q7L2J0,O94992,1
Q9Y230,Q15029,1
P52655,P52657,1
Q9Y230,Q9UHR6,1
Q8IXW5,P62487,1
Q9Y230,P19388,1
P13984,P62487,1
P50750,Q8N163,1
Q7L2J0,Q96MH2,1
Q9Y230,P62136,1
Q9Y535,Q9NVU0,1
P50750,Q13263,1
Q9Y230,Q6NXR4,1
Q9HCN4,Q9NVU0,1
Q9Y230,O96019,1
Q9H6T3,P62136,1
Q9H6T3,Q9UBK9,1
Q9Y230,Q13263,1
Q8IXW5,Q9UBK9,1
Q9H6T3,Q15029,1
Q9Y265,Q9NWS0,1
Q7L2J0,Q9Y383,1
Q9Y230,Q9GZN1,1
P50613,Q13889,1
Q12962,P21675,1
Q9H6T3,O95602,1
Q9Y230,Q6P4R8,1
Q12962,Q92830,1
Q7L2J0,P62308,1
Q9Y230,P0C1Z6,1
Q12962,Q96BN2,1
Q15543,P21675,1
Q9Y230,Q9NPF5,1
Q8IXW5,Q9UHW5,1
Q15543,Q5H9L4,1
Q12962,Q5VWG9,1
Q9Y230,Q8NBZ0,1
P31943,P52272,1
Q7L2J0,P62306,1
Q9Y265,Q9NPF5,1
Q9Y230,Q9Y5K5,1
Q12962,O75528,1
Q9Y230,Q9Y4R8,1
Q9HCN4,Q9UHW5,1
Q9Y265,O95619,1
P52435,Q68E01,1
Q9Y265,O43156,1
Q12962,Q8NEM7,1
Q9Y230,Q9H9F9,1
P13984,P46379,1
Q12962,Q15545,1
Q9Y230,Q9H981,1
Q8IXW5,O15514,1
P52435,O15514,1
Q13315,Q7Z6Z7,1
P14921,Q8N2W9,1
Q92813,Q9Y6I7,1
Q93009,Q96EP1,1
Q9P2N7,Q9UHP3,1
Q15020,Q9Y4E8,1
Q15020,Q13107,1
Q9Y4E8,P51665,1
P53350,Q92889,1
Q86U70,Q9NVW2,1
P81877,P25791,1
Q14258,P03372,1
Q92993,P03372,1
O95243,P14373,1
Q9UNL4,Q16695,1
Q14258,O95786,1
Q9UPS6,Q15291,1
Q9UPS6,P61964,1
O15047,Q6UXN9,1
Q6UXN9,Q9UPS6,1
Q9UM07,P04637,1
Q15599,Q9HBW0,1
Q86WB0,P63208,1
P63208,Q9UK22,1
Q13480,P08581,1
Q9UNE7,P35869,1
Q8N668,O15524,1
Q13617,Q8N668,1
Q04206,O15524,1
Q96JA1,P08581,1
P07948,P48023,1
O43633,O95630,1
P40692,Q9BX63,1
P40692,P52292,1
P40692,Q9Y2M0,1
P54278,P0CG48,1
P54278,Q9Y2M0,1
P54278,P43246,1
P54278,P52701,1
P54278,P12004,1
P54278,Q9BX63,1
P22736,P04637,1
P46934,Q13571,1
Q9NR12,Q15326,1
Q15326,Q9Y4K3,1
Q86XK2,Q13616,1
Q86XK2,P63208,1
Q9BY11,Q07666,1
Q96RU3,P42768,1
Q86WN1,Q9NZM3,1
Q9UM73,P62993,1
Q92783,P0CG48,1
Q9GZM8,Q9Y6A5,1
Q86TM6,O15354,1
Q96HS1,Q13618,1
P78396,Q13309,1
P46527,P78396,1
Q9NS69,O96008,1
Q15054,P49005,1
P04637,P61088,1
Q16186,P55036,1
Q16186,Q13200,1
Q99460,Q16186,1
Q00987,P12830,1
P35222,Q8WUI4,1
Q8WUI4,P62258,1
Q13546,P07900,1
Q9ULG1,Q9H9F9,1
P15172,Q96BH3,1
P15172,P51532,1
P15172,O14744,1
P04637,Q92769,1
Q16531,P0CG48,1
Q16531,Q8TEL6,1
Q16531,Q9BW61,1
Q16531,Q15843,1
Q16531,Q96SW2,1
Q16531,Q9UNS2,1
Q16531,Q9BT78,1
Q16531,Q92905,1
Q16531,Q9UBW8,1
Q16531,Q7L5N1,1
Q16531,Q8TEB1,1
Q16531,Q96JK2,1
Q16531,Q8WWQ0,1
Q16531,Q58WW2,1
Q16531,Q5T6F0,1
Q16531,Q8WV16,1
Q16531,Q8N5D0,1
Q5TAQ9,Q16531,1
O75190,P56524,1
Q8N6T7,P78527,1
P00533,Q9UBN7,1
P04637,P08047,1
Q92833,Q15022,1
Q9Y483,Q15022,1
Q9Y483,Q92833,1
P45973,P46100,1
Q06609,Q8NEM0,1
P51587,Q8NEM0,1
P38936,Q00534,1
Q92993,Q96EB6,1
Q13950,P56524,1
Q9UBL3,Q9HCK8,1
Q9NV56,Q9H0E9,1
Q09472,Q9UBN7,1
P51532,P11831,1
P23246,Q96ST3,1
Q9UGL1,O00257,1
Q16531,Q13216,1
Q16531,Q9Y4B6,1
Q16531,Q9NZJ0,1
Q16531,Q9C0C7,1
Q16531,P61962,1
Q16531,Q9NV06,1
Q16531,Q66K64,1
Q16531,Q13098,1
Q9NZJ0,Q13620,1
Q6W2J9,Q9BSM1,1
Q6W2J9,Q8NHM5,1
Q6W2J9,Q06587,1
Q6W2J9,Q99496,1
Q6W2J9,Q8N488,1
Q6W2J9,P63208,1
Q9BSM1,Q8NHM5,1
Q9BSM1,Q06587,1
Q9BSM1,Q99496,1
Q9BSM1,Q8N488,1
Q9BSM1,P63208,1
Q8N488,Q99496,1
Q8NHM5,P63208,1
Q8NHY2,P04637,1
P22681,Q15811,1
O75604,P0CG48,1
Q96F44,Q96RN5,1
Q96J02,P05412,1
Q9Y297,Q9HAW4,1
Q9HAW4,P53350,1
Q14258,Q99697,1
Q8IYD8,P54132,1
Q8IYD8,Q9H9A7,1
Q8IYD8,O15287,1
Q8IYD8,Q00597,1
Q8IYD8,Q9NPI8,1
Q8IYD8,Q8NB91,1
O15360,Q0VG06,1
O15360,Q8NB91,1
O15360,Q9BTP7,1
Q13485,Q13309,1
P0CG48,P55036,1
P42345,O43156,1
O43156,Q9Y4R8,1
O43156,Q13315,1
O43156,Q96Q15,1
O43156,Q9Y4A5,1
Q9Y4R8,Q13315,1
Q9Y4R8,Q13535,1
Q13263,P23760,1
P54253,Q9UNE7,1
O14964,P0CG48,1
O95630,Q9HD42,1
O95630,Q7LBR1,1
P60900,Q13616,1
P25789,Q13616,1
P25789,P60900,1
P25787,Q13616,1
P25787,P60900,1
P19338,Q00987,1
P41240,P05412,1
P35222,Q9Y297,1
Q16531,P62877,1
Q969T4,Q969V5,1
Q969T4,O95628,1
Q969T4,Q9H6Y7,1
Q969T4,Q96BH1,1
Q9Y385,Q13490,1
Q9Y385,Q86TM6,1
O14933,Q7Z419,1
P61088,O00237,1
P61088,Q6UWE0,1
P61088,Q86YT6,1
P61088,Q9UJV3,1
P61088,Q9Y3C5,1
P61088,Q8N8N0,1
P61088,Q6ZSG1,1
P61088,Q8ND25,1
P61088,Q8NHG8,1
Q96B02,P78317,1
P61586,Q9HCE7,1
P13569,P55072,1
P07900,P55072,1
P04637,Q9H0E9,1
P35568,Q13191,1
Q9NR28,Q96CA5,1
Q15843,Q13564,1
Q15843,P61081,1
Q9Y6K9,Q9BYM8,1
Q9Y6K9,Q9H6T3,1
Q13950,Q9UQL6,1
P12004,Q9UBT6,1
Q9UBT6,Q9NS91,1
P68036,Q96EQ8,1
O14933,Q96EQ8,1
P61086,Q8WVD3,1
Q96B02,Q8ND25,1
P61086,Q9H992,1
P68036,Q7Z419,1
Q99816,O60291,1
P61088,O15344,1
P61088,Q9HBD1,1
P68036,P50876,1
Q969T4,Q96GF1,1
P61086,Q96GF1,1
Q969T4,Q99496,1
P61088,O76064,1
P68036,Q9BYM8,1
O14933,Q9BYM8,1
Q96B02,P98170,1
Q969T4,P78317,1
P63279,P78317,1
O14933,Q17RB8,1
P61088,Q9H992,1
Q969T4,Q96EP1,1
P61088,Q96EP1,1
Q96B02,Q9NX47,1
Q969T4,O15344,1
P68036,O15344,1
P63279,P36406,1
P63279,P14373,1
P61088,Q14258,1
Q8N2K1,Q14258,1
Q13404,Q13049,1
Q5VVX9,Q13049,1
P61088,Q9C035,1
Q9NR12,Q9HCE7,1
Q9BPZ3,O95071,1
P04637,Q14999,1
O14543,Q9Y4K3,1
Q16531,Q13309,1
P55072,Q9NV58,1
P62258,O15151,1
P35222,O00255,1
Q13490,Q9Y3I1,1
Q8N7H5,P24928,1
O95997,P30260,1
P14635,P30260,1
Q9NW38,O15287,1
Q9NW38,Q9NPI8,1
Q92466,P62877,1
Q9NQB0,P35222,1
P06730,Q9UNE7,1
O95630,Q00610,1
Q96FJ0,Q00610,1
Q00610,Q92783,1
O60260,P25789,1
Q6ZMZ0,P68036,1
Q8N9N5,P04637,1
P26358,Q8WTS6,1
Q16665,Q9UHD8,1
O15524,Q99683,1
Q16665,Q9GZT9,1
Q99814,Q9GZT9,1
P54725,P0CG48,1
Q9BRG1,Q86VN1,1
Q96H20,Q86VN1,1
Q9BRG1,Q96FZ7,1
P0CG48,Q9Y253,1
Q5XUX0,Q13616,1
Q5XUX0,P63208,1
Q96Q27,Q93034,1
Q9Y576,Q93034,1
Q9NWX5,Q93034,1
Q9H672,Q93034,1
Q9UJX3,Q92793,1
Q12834,Q92793,1
Q12834,Q09472,1
Q9C0C7,Q9BW61,1
O94817,Q7Z6L1,1
O94817,O95352,1
Q676U5,Q9H2C0,1
Q676U5,Q9H1Y0,1
Q2TAZ0,Q9Y484,1
Q9NT62,O95166,1
Q9H1Y0,Q7Z6L1,1
O95352,P60520,1
O95352,O95166,1
Q14457,Q8NEB9,1
Q14457,Q99570,1
Q14457,Q9P2Y5,1
Q14457,Q6ZNE5,1
Q14457,Q92622,1
Q14457,Q96F24,1
Q14457,Q9C0C7,1
Q14457,Q9H714,1
Q9BSB4,O75143,1
Q9BSB4,O43524,1
Q96RR4,O75147,1
Q9BW61,Q9Y4B6,1
Q9BW61,Q92466,1
Q9BW61,Q8TEB1,1
O43524,P62258,1
O95166,P46934,1
O95166,O95210,1
O95166,Q13501,1
O95166,Q14596,1
P60520,P46934,1
P60520,Q14596,1
Q9BVC4,Q8N122,1
O95249,O75396,1
Q8WVZ9,Q8N0V3,1
Q8WVZ9,Q13618,1
Q8WVZ9,O75147,1
Q6PID8,Q13617,1
O75143,Q8TDY2,1
Q6ZNE5,Q8NEB9,1
Q6ZNE5,Q99570,1
Q6ZNE5,Q96F24,1
Q9GZQ8,O95352,1
Q9GZQ8,Q676U5,1
Q9GZQ8,Q9NT62,1
Q8TD19,P63167,1
Q8NEB9,Q99570,1
Q8NEB9,Q9P2Y5,1
Q8NEB9,Q96F24,1
Q8NEB9,Q92622,1
Q13131,O43741,1
O43741,Q9P246,1
Q9UGJ0,Q13131,1
Q969Q5,P31150,1
Q8WWW0,Q66K74,1
Q8WWW0,Q13188,1
Q8TDY2,Q9BSB4,1
Q15831,Q9C0K7,1
Q13188,Q9H4B6,1
Q13188,P50749,1
Q12933,Q9NR28,1
O75385,Q8TDY2,1
O75385,Q13131,1
Q9P2Y5,Q96AX1,1
Q9P2Y5,Q9P253,1
Q9P2Y5,Q92622,1
Q9Y484,Q96BY7,1
Q09472,O15379,1
Q9H211,Q96DB2,1
O95365,O75376,1
O95365,Q9Y618,1
P20226,Q5VWG9,1
P20226,Q16514,1
P24928,P52435,1
P25963,Q01201,1
Q96EB6,O43463,1
O95602,O15160,1
O95602,P19388,1
Q08945,Q9Y5B9,1
Q96EB6,Q01094,1
Q9NRC8,P17480,1
P17706,P42224,1
Q9UBN7,P07900,1
Q96ST2,Q7KZ85,1
Q96ST2,Q9BYW2,1
P24928,Q7KZ85,1
Q12888,O76064,1
Q12888,Q8IYW5,1
P38398,P63279,1
Q6ZW49,Q9BTK6,1
P08047,P41235,1
P03372,Q05086,1
P61088,Q9UNE7,1
Q13404,Q9UNE7,1
Q15011,Q86TM6,1
Q86TM6,Q9BUN8,1
Q9UM11,Q9UJX6,1
Q9UM11,Q12834,1
Q12834,Q9UJX6,1
P08047,Q6VMQ6,1
P98177,P35222,1
P54274,Q9UKT5,1
Q7Z6Z7,P01106,1
Q13490,P98170,1
Q96B97,Q9Y6R4,1
Q9H0M0,Q13887,1
P18848,Q09472,1
Q9Y297,P18848,1
Q03111,P51825,1
P51825,O60563,1
Q03111,P50750,1
Q04864,Q09472,1
Q96KQ7,Q96T88,1
Q92841,Q09472,1
Q08J23,P06748,1
Q9BQE4,Q9GZP9,1
Q9GZP9,Q86TM6,1
Q9GZP9,Q9UBV2,1
Q9UBV2,Q86TM6,1
Q00987,Q01094,1
O15503,Q9UKV5,1
O15503,P04035,1
Q96ST3,P56524,1
Q96ST3,Q15466,1
P24928,P49711,1
Q9NP62,Q92793,1
P00533,P40818,1
Q13535,Q92547,1
O95278,Q6VVB1,1
P13807,Q6VVB1,1
Q16665,P56524,1
Q00987,Q13263,1
Q9UI36,P05412,1
Q9H2X6,P10242,1
Q969H0,P36956,1
P08047,Q09472,1
Q9Y232,Q9H582,1
Q9Y232,Q96KQ7,1
Q9H4A3,Q00610,1
P62993,P98082,1
Q13952,P23511,1
Q13952,P25208,1
P62993,O00459,1
P25054,P49792,1
P06702,P05109,1
P62258,Q9UKV0,1
Q9H0E2,O75674,1
P63279,Q9Y6X2,1
P36507,Q92905,1
P62993,Q9H3S7,1
P62258,Q9GZV5,1
Q07889,Q9NZM3,1
P62993,Q9ULH1,1
P62993,Q9UJM3,1
P25054,Q96RT1,1
P62993,Q9H788,1
P62993,Q9H706,1
Q9H0E2,Q6ZVM7,1
P29590,Q01826,1
P03372,Q9UNE7,1
Q9UNS2,Q13616,1
Q9UNS2,Q13617,1
Q9UNS2,Q13618,1
Q9UNS2,Q13620,1
Q9UNS2,Q13098,1
Q9UNS2,P61201,1
Q9UNS2,Q9BT78,1
Q9UNS2,Q9UBW8,1
Q13616,Q13098,1
Q13616,P61201,1
Q13616,Q9BT78,1
P11474,P62508,1
Q13148,Q9UBN7,1
P03372,P56524,1
Q8TEK3,P55198,1
Q9Y4E8,P0CG48,1
Q14145,P62877,1
Q9H2C0,Q13618,1
O14682,Q13618,1
Q7Z3B3,Q9H7Z6,1
Q7Z3B3,P61964,1
Q6PL18,P01106,1
Q09472,P46531,1
Q6IA86,Q9H9T3,1
Q09472,P48436,1
Q13573,P01106,1
Q13573,P50750,1
Q96T88,Q9Y6K1,1
Q96T88,Q9UBC3,1
O15105,Q96J02,1
Q96T88,Q92993,1
P38398,Q15554,1
Q92769,Q00613,1
Q9UJQ4,Q01860,1
Q9UJQ4,Q9H9S0,1
Q14686,Q9UMN6,1
Q14686,Q6ZW49,1
Q14686,Q9UBL3,1
Q14686,P61964,1
P10275,O43791,1
O75531,P02545,1
P56545,Q09472,1
P56545,Q96KQ7,1
P56545,O75362,1
Q96JN0,Q9UBN7,1
Q00987,P18847,1
P03372,Q13045,1
Q01094,P20226,1
P04637,Q9NRG4,1
P33076,Q92769,1
O15205,Q9UBN7,1
Q92800,Q15022,1
Q92800,O75530,1
Q9UKG1,Q92769,1
Q96KQ7,P26358,1
Q86WJ1,Q8IW19,1
P08047,P03372,1
O14497,Q8TAQ2,1
O14497,Q92922,1
Q8TAQ2,Q86U86,1
Q8TAQ2,Q92922,1
Q92922,Q86U86,1
Q969G3,Q86U86,1
P56524,P25490,1
Q92794,P55201,1
Q14676,Q12888,1
O95931,Q8IXK0,1
O95931,Q99496,1
P35227,P78364,1
P35227,Q8NDX5,1
P35227,Q8IXK0,1
P35227,O00257,1
P35227,Q14781,1
O95931,P35227,1
Q09472,P09874,1
Q96ST3,P03372,1
Q9Y297,O15534,1
Q01831,Q92466,1
Q00839,P01106,1
Q9UIS9,Q15047,1
P48552,O15379,1
O00255,P24928,1
Q96FF9,Q9UQE7,1
Q13485,O15105,1
Q13485,Q9HCE7,1
Q92769,Q9NRZ9,1
Q9UBK2,Q96EB6,1
O15530,Q9BXL7,1
P12956,P04637,1
P12956,Q99728,1
P09874,Q14134,1
P18847,P15336,1
P15336,P25490,1
Q16531,Q9Y5Q3,1
Q01844,Q15022,1
P51610,Q14494,1
P10914,Q00978,1
O60663,Q9BWW4,1
Q15369,Q96DX5,1
Q15697,Q9NX65,1
Q9Y6K9,Q13573,1
Q9Y6K9,Q14134,1
Q86U70,P50458,1
O43439,Q9GZV8,1
P57086,Q8NF99,1
Q9UMX1,Q9BV97,1
Q9NWS9,Q8NF99,1
Q9Y6Q9,Q86X55,1
Q5XPI4,P46527,1
Q16665,Q13438,1
Q13620,Q8NHY2,1
Q13620,P61964,1
Q13127,P51532,1
P13010,P38398,1
P13010,Q99728,1
Q13127,Q9UQL6,1
P08047,P56524,1
Q9NQ31,Q04206,1
Q9Y294,P54198,1
Q9UBB5,O14744,1
Q9UBB5,Q9BQA1,1
Q02078,Q8WUI4,1
O95926,O95273,1
P00533,Q9Y6I3,1
Q12778,Q13309,1
Q9NP62,Q9UKT8,1
P08047,P40763,1
Q13618,Q16236,1
